CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRD,PAN_PRD,PRI,PVEM,PT,MORENA,PANAL,PT_MORENA_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,PES,RSP,FPM,CNR,NULOS
080837B0100,8,6,2,3,32,0,1,3,2,49,20,14,6,13,31,10,1,6,0,19
080837C0100,8,6,7,12,33,0,0,5,2,37,17,9,7,15,28,8,2,5,1,23
080838B0100,8,15,10,15,53,0,1,4,2,58,24,18,10,21,36,16,3,8,2,27
080838C0100,8,15,7,12,42,0,2,5,2,53,35,18,6,22,43,19,9,8,0,32
080838C0200,8,15,9,14,53,0,2,7,3,64,42,17,12,24,38,18,6,6,2,23
080839B0100,8,15,5,17,46,0,4,14,1,54,35,22,11,26,46,15,4,12,3,28
080839C0100,8,15,10,15,51,0,1,11,7,58,34,22,10,23,38,18,4,6,1,31
080839C0200,8,15,13,16,44,2,1,5,3,62,34,18,20,23,40,25,3,8,5,28
080839C0300,8,15,8,10,54,0,3,5,3,60,34,14,11,27,33,12,4,11,1,34
080839C0400,8,15,7,14,54,1,1,8,4,55,29,27,7,27,44,19,7,11,1,35
080840B0100,8,6,8,11,47,0,1,4,4,38,11,24,8,19,27,16,3,4,1,21
080840C0100,8,6,2,13,37,0,0,8,4,48,28,17,5,24,26,14,3,7,1,16
080841B0100,8,6,3,9,30,0,0,5,1,36,13,6,3,19,24,8,1,5,1,22
080841C0100,8,6,4,8,26,0,1,4,1,39,21,7,5,16,23,4,0,6,1,16
080842B0100,8,6,2,12,23,0,2,7,2,46,21,9,8,11,26,10,6,9,1,15
080842C0100,8,6,4,10,37,0,1,6,2,51,18,11,3,13,19,13,4,2,2,19
080843B0100,8,6,3,5,29,0,1,3,1,35,19,13,6,14,18,3,2,3,0,15
080844B0100,8,6,5,7,36,0,1,1,1,44,22,11,5,20,24,17,4,7,0,22
080845B0100,8,6,9,11,37,1,0,6,6,56,29,13,8,19,34,19,2,5,2,23
080845C0100,8,6,6,15,43,0,0,8,2,63,22,15,9,24,35,11,3,9,3,26
080846B0100,8,15,8,12,44,0,1,11,1,56,21,16,8,16,19,16,3,5,2,22
080846C0100,8,15,7,11,43,0,3,5,1,65,31,16,16,17,45,15,4,4,3,15
080846C0200,8,15,10,13,50,0,1,6,1,58,19,15,10,19,38,13,2,6,0,26
080846C0300,8,15,6,13,47,0,3,2,1,48,29,18,10,17,44,17,2,7,0,29
080847B0100,8,15,5,18,39,0,0,9,4,68,31,23,15,22,37,16,6,11,4,26
080847C0100,8,15,10,20,51,0,2,6,2,63,32,19,10,24,47,14,4,7,1,28
080847C0200,8,15,10,12,59,2,2,9,4,63,38,23,9,18,42,12,2,9,2,27
080847C0300,8,15,3,12,45,0,3,10,3,73,33,22,12,20,56,14,4,7,2,29
080847C0400,8,15,2,14,47,0,3,7,3,64,40,19,7,29,40,19,3,7,1,27
080847C0500,8,15,4,15,51,0,1,9,4,67,24,20,15,31,36,18,6,9,9,26
080847C0600,8,15,10,9,58,0,4,11,5,67,25,16,17,20,27,16,3,11,1,39
080847C0700,8,15,3,17,50,1,2,8,5,63,27,15,8,22,48,17,7,8,1,37
080848B0100,8,17,5,18,50,1,0,5,1,58,27,15,14,13,28,21,5,12,2,27
080848C0100,8,17,8,13,45,0,3,5,1,51,38,18,5,20,35,21,5,5,0,24
080848C0200,8,17,2,15,50,0,1,3,2,55,28,18,12,17,32,10,1,5,2,25
080848C0300,8,17,6,11,44,1,3,7,4,58,26,18,7,18,32,12,4,6,1,21
080849B0100,8,17,9,11,56,1,4,4,3,79,29,27,12,24,34,25,5,7,1,18
080849C0100,8,17,15,12,49,0,2,9,4,59,37,17,10,27,35,22,3,12,0,29
080849C0200,8,17,7,11,78,0,2,7,4,68,37,16,9,29,51,16,6,11,3,19
080849C0300,8,17,10,13,58,0,3,5,7,73,35,26,13,21,51,13,5,12,0,33
080849C0400,8,17,4,22,59,0,2,5,3,60,47,21,6,21,34,21,5,9,3,39
080849C0500,8,17,10,11,58,1,0,10,1,70,37,17,8,32,45,24,7,8,2,25
080849E0100,8,17,7,10,42,0,0,7,7,60,25,11,9,14,45,12,7,14,1,22
080849E0200,8,17,8,14,42,0,1,7,5,53,25,15,11,23,29,12,5,10,2,23
080849E0201,8,17,2,7,43,0,3,5,4,44,30,14,7,17,40,10,2,8,0,25
080849E0202,8,17,1,9,44,0,1,10,3,55,28,15,11,19,39,16,4,10,3,31
080850B0100,8,17,5,9,47,0,0,5,1,54,22,13,13,20,37,16,4,7,2,16
080850C0100,8,17,3,10,46,1,1,3,4,55,33,13,8,21,28,13,3,4,4,20
080851B0100,8,17,8,17,50,0,1,4,4,52,31,22,14,21,36,26,3,9,4,23
080852B0100,8,8,10,12,31,1,1,6,1,44,19,9,12,18,30,10,5,2,1,17
080852C0100,8,8,7,7,28,0,1,4,4,45,23,10,7,21,34,15,5,3,0,14
080852E0100,8,17,11,8,47,0,4,6,0,66,32,25,16,12,36,23,3,12,0,31
080852E0101,8,17,6,11,58,0,1,4,3,64,31,21,13,26,33,16,2,12,1,32
080852E0102,8,17,5,12,47,0,1,9,6,73,29,18,11,26,37,13,4,4,0,26
080852E0103,8,17,6,15,44,1,2,6,4,70,29,26,18,28,37,12,1,14,2,23
080852E0104,8,17,2,8,50,0,2,4,2,68,33,15,8,35,45,17,5,7,3,23
080852E0105,8,17,8,17,46,0,2,8,3,65,30,19,13,17,52,28,7,10,3,23
080852E0106,8,17,7,11,46,0,1,6,1,56,28,19,6,26,40,16,4,8,2,29
080853B0100,8,17,4,9,46,0,1,6,2,64,33,14,14,22,42,15,0,4,2,35
080854B0100,8,17,4,12,40,0,3,9,2,52,29,22,17,19,36,14,3,5,1,33
080854S0100,8,8,10,27,81,2,4,10,4,117,41,35,17,38,69,27,12,16,4,52
080855B0100,8,17,5,13,50,2,3,6,4,55,32,33,7,30,46,16,4,14,4,38
080855C0100,8,17,8,9,57,1,3,9,3,84,39,21,8,21,41,16,7,6,4,33
080855C0200,8,17,7,10,60,1,2,12,6,83,34,16,14,34,41,20,2,10,2,22
080856B0100,8,8,5,5,28,0,0,2,2,31,13,9,7,16,15,9,3,6,0,21
080857B0100,8,8,7,5,30,0,0,3,4,35,18,6,4,15,25,12,1,8,1,9
080857C0100,8,8,2,13,30,0,1,1,3,29,18,15,3,16,17,11,2,3,0,21
080858B0100,8,8,1,7,34,0,1,9,3,58,22,17,8,18,27,13,4,9,1,18
080858C0100,8,8,7,5,30,0,0,6,1,47,17,17,8,15,33,17,7,7,0,21
080859B0100,8,17,5,13,47,0,0,8,5,72,38,20,10,21,55,15,7,7,3,31
080860B0100,8,8,4,3,33,0,0,5,5,52,12,15,3,17,24,12,2,6,1,13
080860C0100,8,8,5,12,30,0,1,3,1,35,21,14,6,14,27,14,3,5,0,24
080861B0100,8,8,6,10,23,1,1,5,2,30,21,13,13,18,29,11,2,5,4,26
080862B0100,8,8,6,8,43,0,1,6,2,56,19,14,11,22,28,17,0,4,0,21
080862C0100,8,8,6,10,46,0,0,9,4,59,22,11,9,18,26,18,4,9,2,16
080862E0100,8,8,2,6,28,0,2,5,4,23,14,5,7,9,22,6,3,1,1,13
080863B0100,8,8,3,10,37,0,1,2,2,35,17,10,10,12,21,9,5,0,1,16
080863C0100,8,8,3,5,32,0,0,3,1,34,20,15,7,22,29,9,2,4,2,19
080864B0100,8,8,3,11,40,0,0,1,2,48,27,25,12,23,33,17,7,8,3,23
080865B0100,8,17,2,5,45,0,2,5,6,56,30,25,9,21,30,12,3,4,1,21
080865C0100,8,17,7,13,34,0,0,6,2,44,35,13,8,20,49,13,8,5,5,23
080866B0100,8,17,9,14,41,0,3,1,3,63,31,16,14,21,36,20,3,11,3,25
080867B0100,8,8,3,5,35,0,0,10,6,56,26,13,3,13,32,20,3,7,2,19
080867C0100,8,8,3,10,34,0,1,10,2,50,22,19,9,26,35,13,2,7,3,20
080868B0100,8,8,8,7,35,0,1,6,0,42,17,8,5,15,30,19,3,2,1,15
080868C0100,8,8,4,2,37,0,2,8,1,35,27,20,8,21,27,10,3,5,1,12
080869B0100,8,17,7,7,62,0,1,10,2,57,35,30,13,36,36,25,7,5,1,24
080869C0100,8,17,7,11,49,0,1,5,8,83,29,20,11,25,50,18,5,6,1,29
080870B0100,8,17,4,17,41,0,1,10,5,51,26,12,9,17,35,24,6,7,4,36
080870C0100,8,17,10,7,44,0,1,5,2,59,30,21,6,20,38,20,3,10,4,19
080871B0100,8,17,6,9,55,0,3,11,4,79,43,25,6,36,39,20,7,7,3,30
080871C0100,8,17,11,12,64,0,0,12,2,66,35,13,19,21,41,16,5,12,1,28
080872B0100,8,17,11,11,49,0,3,5,3,53,26,17,11,25,31,13,6,7,1,25
080872C0100,8,17,4,9,54,1,1,9,1,53,26,15,11,22,36,14,5,7,3,18
080872C0200,8,17,5,9,54,0,3,12,3,51,28,22,8,11,32,6,3,11,3,28
080873B0100,8,17,8,9,42,0,0,8,3,57,30,17,8,31,52,17,5,7,2,27
080873C0100,8,17,13,9,49,2,3,8,4,57,24,19,10,20,43,25,6,6,3,29
080874B0100,8,17,7,10,39,0,1,3,4,55,26,26,10,30,23,14,4,11,2,31
080874C0100,8,17,8,12,52,1,5,7,1,59,31,16,9,24,36,16,5,8,1,28
080875B0100,8,17,6,16,55,1,3,11,2,67,36,14,13,21,45,20,6,8,2,31
080875C0100,8,17,6,13,56,0,5,10,4,78,41,24,10,17,43,19,7,5,2,33
080876B0100,8,8,6,9,28,0,1,7,3,66,19,16,10,18,40,10,3,7,1,20
080876C0100,8,8,12,14,33,0,1,5,2,43,19,12,11,18,38,8,2,5,1,22
080876C0200,8,8,5,7,29,0,1,6,2,50,26,20,5,17,29,9,2,8,0,28
080877B0100,8,17,9,10,45,1,2,7,3,52,28,13,8,26,36,7,3,7,5,21
080877C0100,8,17,6,9,46,0,5,5,3,51,28,23,23,22,45,19,1,3,0,27
080877C0200,8,17,8,11,41,0,1,9,4,62,21,15,10,10,38,13,3,7,3,21
080878B0100,8,17,7,16,52,1,0,9,3,61,38,20,14,17,38,22,6,6,1,23
080878C0100,8,17,2,11,50,0,1,7,3,69,25,25,17,20,40,21,11,5,0,33
080880B0100,8,17,3,14,32,0,2,5,2,60,29,9,11,13,38,22,2,6,2,26
080880C0100,8,17,5,9,49,0,3,8,4,46,27,15,9,11,43,21,5,8,1,15
080880C0200,8,17,4,8,33,0,3,11,3,69,27,17,8,20,25,20,6,9,1,27
080884B0100,8,17,7,7,44,0,4,7,3,51,35,20,12,27,25,10,8,9,1,31
080884C0100,8,17,10,14,51,0,2,7,6,57,23,13,12,28,39,19,1,3,0,23
080884C0200,8,17,6,7,48,1,1,5,3,61,38,15,9,16,36,18,6,11,5,25
080884C0300,8,17,4,19,52,0,2,8,2,51,34,20,10,32,41,15,3,5,0,28
080884E0100,8,17,10,10,43,0,5,5,2,57,30,23,15,23,39,15,3,6,2,30
080884E0101,8,17,10,13,41,0,1,11,2,64,32,23,9,24,40,15,7,5,4,18
080884E0102,8,17,7,15,48,1,2,8,5,65,28,14,13,20,36,11,9,8,0,25
080884E0200,8,8,4,12,45,0,1,9,1,50,21,11,10,26,40,11,4,10,3,23
080884E0201,8,8,7,11,31,0,1,5,2,55,36,20,14,26,30,7,8,1,0,29
080884E0202,8,8,4,6,36,0,2,4,3,49,25,16,11,23,28,13,3,5,0,18
080885B0100,8,17,9,15,52,0,5,4,4,57,28,14,20,25,50,16,1,9,1,29
080885C0100,8,17,9,18,51,0,2,8,4,86,30,23,14,29,41,20,5,6,0,29
080886B0100,8,6,2,6,16,0,0,5,2,21,10,14,6,6,13,4,2,2,1,4
080887B0100,8,6,4,7,20,0,0,1,1,19,10,1,5,8,10,7,0,2,2,3
080889B0100,8,15,5,13,54,0,0,8,2,71,38,21,7,29,33,20,4,8,0,31
080889C0100,8,6,4,13,39,1,1,3,0,59,14,15,10,22,29,13,1,4,3,19
080890B0100,8,15,8,11,44,0,1,5,1,54,25,15,6,21,31,15,4,9,1,22
080891B0100,8,6,7,3,26,0,1,5,2,36,20,12,8,10,22,11,3,4,1,20
080893B0100,8,15,2,7,44,0,1,6,0,53,32,10,8,18,37,13,4,11,2,21
080894B0100,8,15,9,13,50,1,3,12,5,61,26,20,9,15,45,11,5,14,1,31
080894C0100,8,15,1,18,45,0,3,11,2,67,40,18,10,16,41,13,5,8,2,32
080897B0100,8,15,8,15,42,0,0,8,2,48,34,18,12,25,46,21,4,9,1,30
080897C0100,8,15,5,7,46,0,0,4,5,53,26,20,15,21,34,21,4,7,0,35
080897E0100,8,15,5,12,37,0,0,2,5,54,26,9,9,26,35,15,11,7,2,27
080897E0101,8,15,4,9,46,0,1,11,4,59,24,18,5,25,38,14,4,5,4,32
080897E0102,8,15,6,14,45,0,2,8,3,62,24,14,11,17,42,11,2,5,0,22
080898B0100,8,6,5,2,33,1,1,6,0,43,18,10,5,4,18,15,10,4,1,13
080898C0100,8,6,4,9,22,0,1,5,2,38,23,6,9,10,20,9,2,1,1,14
080899B0100,8,8,2,11,42,1,0,5,1,44,28,12,8,24,36,12,3,7,2,13
080900B0100,8,8,3,3,11,0,0,0,1,13,5,4,3,4,4,8,2,2,0,7
080900E0100,8,8,3,4,34,0,1,2,4,40,20,10,8,16,25,8,2,5,0,13
080901B0100,8,8,2,5,20,1,0,1,2,15,12,10,4,9,17,4,4,4,0,5
080902B0100,8,8,1,5,24,1,0,2,2,35,12,6,5,9,16,7,0,4,1,10
080903B0100,8,8,2,4,32,0,2,5,0,30,17,11,8,15,28,9,5,4,0,16
080904B0100,8,8,4,10,33,1,1,3,1,35,26,18,8,20,20,8,4,3,1,30
080905B0100,8,8,5,7,27,0,0,7,1,41,25,13,11,30,25,12,6,10,1,10
080905E0100,8,8,0,3,5,0,0,4,2,11,5,4,3,11,8,2,2,1,0,6
080906B0100,8,6,8,11,24,0,1,2,4,34,19,14,4,14,25,14,2,6,0,17
080906C0100,8,6,2,5,29,0,0,7,1,44,18,7,10,17,24,17,4,4,1,13
080908B0100,8,8,7,4,34,0,0,11,4,36,23,9,6,18,18,10,4,3,0,12
080909B0100,8,8,6,6,33,0,1,3,3,41,15,13,6,17,26,13,2,7,1,13
080909C0100,8,8,3,7,34,0,1,2,6,32,19,10,6,13,24,4,0,5,2,13
080910B0100,8,17,8,6,39,1,1,5,4,59,20,16,4,18,38,9,5,15,1,23
080912B0100,8,16,5,15,51,1,1,8,5,83,36,15,9,24,33,19,5,14,1,34
080912C0100,8,16,14,14,48,0,1,7,3,67,36,16,12,29,46,26,4,17,2,28
080913B0100,8,7,1,8,24,0,0,1,2,42,17,8,4,19,22,9,3,4,0,15
080913E0100,8,7,2,0,14,0,0,0,1,18,5,6,3,4,13,3,1,3,1,8
080914B0100,8,7,6,11,26,0,2,4,2,50,25,13,7,21,26,8,3,6,2,22
080914E0100,8,7,2,3,10,0,0,3,1,12,6,5,1,1,5,3,1,5,0,2
080914E0200,8,7,0,2,19,0,0,5,1,24,19,9,3,7,13,2,1,0,3,6
080914E0300,8,7,6,9,33,0,1,3,4,45,24,19,5,15,35,9,3,7,2,24
080915B0100,8,7,1,2,26,0,0,5,0,23,12,9,6,6,17,2,3,4,1,14
080916B0100,8,7,1,3,3,0,0,1,0,6,2,4,0,5,8,4,0,0,0,4
080916E0100,8,7,1,0,5,0,0,1,0,8,2,4,1,3,4,3,1,0,0,3
080917B0100,8,7,3,13,38,0,0,6,0,33,24,9,7,10,27,7,2,1,1,22
080918B0100,8,7,2,5,12,0,0,1,0,14,12,5,2,1,9,4,1,0,2,4
080918E0100,8,7,2,2,4,0,0,2,0,5,3,4,1,2,7,6,1,0,0,4
080919B0100,8,7,5,11,47,2,1,6,4,53,22,18,7,15,25,8,3,11,2,26
080919E0100,8,7,0,0,7,0,0,1,3,11,4,2,0,2,10,2,0,2,0,12
080921B0100,8,5,3,3,36,0,0,5,5,34,23,13,4,13,20,13,3,6,0,27
080921C0100,8,5,3,10,25,0,1,4,4,47,20,10,11,11,34,10,3,4,0,12
080922B0100,8,5,4,10,40,0,1,4,3,52,17,16,4,17,24,8,2,8,1,21
080922C0100,8,5,4,11,32,0,0,5,3,39,17,13,5,18,24,6,2,6,3,16
080923B0100,8,14,5,11,37,0,2,5,4,60,25,14,8,22,35,15,8,11,1,31
080923C0100,8,14,4,13,40,0,1,7,3,57,27,14,18,24,29,12,3,13,1,21
080923C0200,8,14,4,11,43,0,2,8,7,47,28,18,9,17,41,11,5,9,2,20
080924B0100,8,14,7,7,44,0,2,4,1,61,24,10,11,22,36,13,4,8,0,19
080925B0100,8,14,10,15,48,0,1,10,3,77,34,20,12,26,47,15,7,8,1,20
080926B0100,8,14,5,5,54,1,0,8,4,62,30,15,6,19,43,12,9,6,1,17
080927B0100,8,5,4,9,38,0,1,3,3,33,20,19,9,9,18,9,2,4,1,17
080927C0100,8,5,2,9,24,0,1,6,1,42,28,11,7,17,15,10,5,6,0,9
080928B0100,8,5,4,11,31,0,1,3,2,48,18,15,8,24,28,22,1,3,3,23
080929B0100,8,14,2,12,43,0,2,4,6,55,25,19,4,42,32,14,4,8,2,23
080930B0100,8,14,6,14,44,0,3,6,1,47,30,15,7,28,31,14,9,5,0,25
080931B0100,8,5,3,4,28,1,1,3,2,40,15,11,9,14,27,13,2,6,0,18
080932B0100,8,14,4,8,61,0,0,7,1,60,34,18,10,21,41,29,1,9,2,25
080933B0100,8,14,4,6,57,0,1,11,2,70,33,15,11,24,45,17,8,10,2,34
080934B0100,8,5,3,11,44,0,1,6,3,58,20,11,8,25,34,18,5,5,3,22
080935B0100,8,5,4,6,47,0,1,5,3,49,21,13,8,19,29,15,2,7,2,16
080936B0100,8,5,0,10,22,0,0,6,3,32,18,12,9,12,21,9,0,4,0,16
080937B0100,8,5,2,8,33,0,2,5,3,38,22,14,9,19,24,12,2,7,1,23
080938B0100,8,5,2,4,23,0,0,0,0,30,16,11,4,12,18,12,2,6,0,14
080939B0100,8,5,2,14,40,0,1,5,3,50,20,19,2,22,26,14,4,7,2,13
080940B0100,8,5,0,12,23,1,1,3,4,36,18,11,11,10,21,7,1,2,2,19
080941B0100,8,5,4,9,37,0,0,8,1,50,25,15,12,18,26,16,2,7,1,17
080942B0100,8,5,7,6,24,0,1,5,2,36,17,12,8,9,31,8,1,1,0,15
080943B0100,8,5,8,9,23,0,2,4,2,25,21,8,2,11,31,10,0,6,0,7
080944B0100,8,14,5,13,64,0,0,7,2,63,34,15,13,32,39,19,4,12,0,29
080944C0100,8,14,4,14,55,0,0,10,4,75,40,20,14,22,36,17,3,8,0,25
080944C0200,8,14,7,12,56,1,1,12,4,57,43,26,5,23,38,16,7,4,3,34
080944C0300,8,14,6,11,57,0,0,4,3,68,37,19,14,28,36,20,3,11,1,27
080944C0400,8,14,7,10,56,0,2,8,7,71,34,21,14,32,41,17,7,7,3,31
080945B0100,8,14,13,22,37,0,5,10,2,83,39,14,12,22,40,23,8,7,4,32
080945C0100,8,14,4,16,54,0,1,9,4,80,34,18,9,23,35,22,12,8,1,27
080945C0200,8,14,9,14,38,0,1,5,5,63,37,23,16,26,40,13,5,4,4,37
080946B0100,8,14,3,9,33,0,1,6,4,61,35,20,8,17,37,13,9,9,1,28
080946C0100,8,14,8,7,38,0,0,4,5,54,29,16,12,20,37,13,7,12,2,13
080946C0200,8,14,8,12,47,0,4,6,3,45,33,20,6,17,33,19,2,5,0,29
080947B0100,8,14,6,8,34,1,2,7,2,69,23,10,6,22,37,20,9,6,1,15
080948B0100,8,5,3,8,24,0,2,3,2,20,17,5,6,20,24,10,1,6,0,13
080949B0100,8,5,5,8,27,0,0,6,3,38,18,11,2,17,19,8,4,4,2,12
080950B0100,8,5,3,9,39,0,3,2,3,40,23,17,9,15,36,17,4,4,5,25
080951B0100,8,5,4,12,31,0,1,3,1,49,19,8,12,13,29,6,3,3,0,20
080952B0100,8,5,0,5,30,0,0,6,0,46,25,16,5,19,22,9,3,4,3,17
080952C0100,8,5,2,5,26,0,2,3,1,45,17,11,9,6,28,8,1,5,1,20
080953B0100,8,14,6,19,51,1,2,8,3,53,25,12,13,13,44,17,3,10,3,16
080953C0100,8,14,2,11,36,0,1,6,2,51,26,16,12,22,27,17,3,6,4,20
080954B0100,8,14,8,13,49,2,2,10,3,44,31,22,5,18,31,16,8,5,0,24
080955B0100,8,5,4,6,39,1,1,5,1,44,19,10,6,13,29,15,0,2,1,17
080956B0100,8,14,10,15,42,0,2,5,4,64,37,23,11,25,46,16,6,8,0,34
080956C0100,8,14,7,13,52,0,0,8,1,65,41,17,12,29,32,26,2,8,1,33
080956C0200,8,14,6,10,48,0,2,5,3,63,32,17,10,21,38,26,8,8,4,36
080956C0300,8,14,9,11,50,0,3,13,4,65,30,23,12,22,29,13,7,9,0,29
080957B0100,8,5,2,11,24,1,1,4,0,33,16,10,5,11,31,11,0,3,1,17
080957C0100,8,5,6,5,31,0,1,2,2,27,18,9,4,15,33,13,3,3,1,15
080957S0100,8,5,15,23,97,0,1,14,5,118,47,45,17,44,54,35,6,20,3,47
080958B0100,8,5,1,8,19,0,0,4,3,38,22,9,4,17,30,9,6,3,2,21
080958C0100,8,5,2,9,41,1,2,7,2,31,16,13,8,19,17,13,3,3,0,18
080959B0100,8,14,10,8,52,1,1,4,2,77,40,25,11,27,38,21,5,6,2,23
080959S0100,8,5,14,30,85,0,6,13,12,125,62,39,21,39,69,31,6,13,5,43
080960B0100,8,14,10,18,62,2,0,6,2,66,35,17,12,27,37,14,8,11,1,24
080961B0100,8,5,6,11,41,0,0,6,2,50,27,15,10,17,29,15,2,7,1,13
080962B0100,8,14,7,15,52,1,2,1,2,73,29,17,14,31,52,24,8,8,3,30
080963B0100,8,14,2,19,47,0,2,4,2,71,27,16,9,20,39,11,2,13,4,21
080963C0100,8,14,7,11,51,0,2,5,5,48,35,26,15,25,33,26,7,5,1,21
080963C0200,8,14,4,15,48,3,2,11,2,63,40,19,10,25,38,12,4,4,2,30
080963C0300,8,14,5,8,44,1,5,3,3,52,33,19,15,15,41,14,5,12,2,19
080964B0100,8,5,4,9,27,0,2,2,1,44,13,14,6,12,25,18,4,6,2,12
080965B0100,8,14,3,9,39,0,1,7,3,64,35,14,12,19,26,21,7,7,3,37
080966B0100,8,14,9,12,63,0,1,8,4,60,32,22,9,19,39,19,5,9,2,24
080966C0100,8,14,5,17,46,0,2,6,3,65,25,19,16,20,40,22,2,12,1,29
080966C0200,8,14,6,9,50,0,2,6,2,77,39,21,9,31,36,18,4,6,1,33
080966C0300,8,14,9,11,51,0,1,8,6,62,39,19,12,20,44,21,5,3,3,27
080967B0100,8,14,5,16,45,0,0,8,3,86,42,17,14,23,47,19,2,9,1,28
080968B0100,8,14,3,11,53,0,3,8,4,50,34,24,15,26,47,21,6,5,3,30
080969B0100,8,5,6,12,36,0,3,6,3,36,27,11,8,17,25,8,1,12,0,19
080969C0100,8,5,5,11,29,0,2,4,1,54,26,16,9,20,23,14,8,4,0,14
080970B0100,8,14,5,10,58,0,0,5,1,71,23,17,15,23,38,20,6,9,1,28
080971B0100,8,5,7,10,32,0,1,5,3,44,13,13,8,27,22,11,2,6,0,19
080971C0100,8,5,3,6,26,0,0,5,1,41,26,11,7,25,29,10,6,7,2,14
080973B0100,8,5,6,3,42,1,0,7,3,46,18,14,4,13,22,10,4,6,2,19
080973C0100,8,5,2,10,39,0,0,8,3,49,22,15,12,16,24,9,3,5,2,22
080974B0100,8,14,10,24,55,0,2,13,3,71,49,20,12,26,53,22,6,6,4,24
080975B0100,8,5,5,10,44,0,1,17,2,58,10,18,7,24,33,20,2,5,1,27
080976B0100,8,5,5,10,42,1,3,2,2,57,24,14,8,18,26,17,3,9,0,19
080977B0100,8,5,4,8,38,0,2,5,1,42,11,7,5,12,21,4,3,6,1,11
080977C0100,8,5,5,9,26,0,0,9,1,39,19,13,9,8,26,13,2,0,0,14
080978B0100,8,14,6,8,46,0,3,8,3,70,23,13,8,20,31,15,3,5,3,26
080979B0100,8,14,5,15,45,0,0,15,3,46,28,21,7,20,33,15,1,10,0,26
080980B0100,8,14,1,11,37,0,2,5,2,55,21,12,12,28,37,13,11,12,1,25
080981B0100,8,14,5,16,47,0,3,9,4,68,28,22,12,29,53,18,3,5,4,26
080982B0100,8,5,2,8,35,0,0,10,4,60,19,12,4,21,37,12,1,6,2,28
080983B0100,8,14,8,13,44,2,2,7,1,66,22,13,15,22,41,14,2,7,2,26
080983C0100,8,14,4,18,36,0,3,13,2,60,27,24,12,17,37,22,3,10,2,26
080983C0200,8,14,8,9,49,0,3,5,4,61,23,15,9,26,29,22,2,11,0,27
080983C0300,8,14,6,13,45,0,0,5,0,58,35,21,9,20,40,18,3,9,3,22
080984B0100,8,14,10,21,61,1,1,5,1,78,47,23,18,30,35,22,10,7,1,42
080984C0100,8,14,9,12,68,1,0,8,3,80,43,19,14,20,43,18,3,7,2,29
080984C0200,8,14,6,13,67,0,4,4,2,64,37,15,9,24,54,28,3,6,3,41
080984C0300,8,14,5,11,48,0,0,6,5,89,32,26,9,21,44,20,3,7,4,36
080985B0100,8,14,3,11,43,0,1,11,2,55,18,20,13,19,39,11,4,8,2,18
080986B0100,8,5,3,4,31,0,0,5,1,44,15,11,9,18,28,10,3,5,1,17
080987B0100,8,14,12,18,64,0,4,11,3,74,30,25,3,27,30,17,1,7,1,27
080988B0100,8,14,4,11,41,1,5,6,3,76,26,27,12,23,49,9,2,2,2,29
080989B0100,8,5,4,4,32,0,1,11,2,26,19,12,10,20,28,14,3,2,1,21
080989C0100,8,5,2,17,34,0,1,6,2,37,13,14,9,13,29,9,2,3,0,15
080990B0100,8,14,9,11,51,0,1,14,0,70,25,21,11,22,51,20,5,5,0,35
080991B0100,8,14,10,25,47,2,0,9,6,66,26,23,10,25,31,22,7,12,3,21
080991C0100,8,14,11,9,53,0,3,8,2,69,36,18,15,23,38,14,8,9,3,33
080991C0200,8,14,4,10,62,1,0,6,3,83,26,27,9,26,37,18,6,8,3,35
080991C0300,8,14,7,9,53,0,1,9,5,77,40,15,10,26,45,19,4,14,2,26
080991C0400,8,14,3,11,59,0,0,6,6,72,40,29,17,15,46,19,4,12,1,28
080991C0500,8,14,6,12,58,0,6,7,2,65,38,19,14,22,49,26,0,7,5,30
080991C0600,8,14,7,21,52,1,2,6,4,59,33,25,14,35,43,20,6,11,4,26
080991C0700,8,14,4,16,54,0,3,6,5,88,39,17,15,25,48,24,4,9,3,34
080991E0100,8,14,6,14,52,0,0,5,3,64,32,9,18,19,39,22,3,10,2,15
080991E0101,8,14,6,8,50,0,1,11,3,67,37,30,10,24,31,19,3,7,1,26
080991E0102,8,14,6,18,54,0,3,13,4,59,26,19,12,18,41,20,7,11,4,20
080991E0103,8,14,8,14,41,1,1,8,3,65,30,18,14,25,30,16,3,9,1,25
080991E0104,8,14,11,12,49,0,1,5,4,64,30,18,12,29,33,15,3,11,0,26
080992B0100,8,14,6,19,42,0,2,6,2,60,18,19,9,20,48,13,3,4,1,14
080992C0100,8,14,4,15,42,0,0,4,1,48,30,11,8,23,39,15,1,8,0,18
080993B0100,8,5,3,9,20,1,0,4,2,32,13,13,10,13,29,8,3,3,2,14
080993C0100,8,5,4,8,29,0,0,8,2,27,24,9,7,20,18,8,6,4,0,13
080994B0100,8,5,5,8,24,0,2,1,0,47,12,11,5,14,25,14,6,6,1,23
080994C0100,8,5,2,4,35,0,3,6,5,35,16,7,7,9,28,11,2,2,2,14
080995B0100,8,5,2,6,31,0,2,3,2,25,27,9,13,20,29,16,1,8,2,21
080995C0100,8,5,2,12,34,0,2,2,2,37,19,9,7,14,29,12,2,4,2,13
080996B0100,8,14,9,16,46,0,0,18,2,74,34,25,16,24,47,19,1,4,0,21
