CLAVE_CASILLA,ID_ESTADO,estrato,PT,MORENA,PT_MORENA,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM,MC,PES,RSP,FPM,CNR,NULOS
160672B0100,16,6,16,11,25,25,29,6,8,19,21,20,8,26,7,30,26,21,12
160672C0100,16,6,13,14,19,32,26,6,4,21,14,30,10,17,6,33,18,19,9
160672C0200,16,6,14,13,22,28,22,12,6,13,15,23,14,16,9,25,32,21,9
160672C0300,16,6,15,7,24,23,20,9,7,22,14,23,8,17,14,32,29,21,10
160673B0100,16,17,7,14,31,33,31,7,10,29,27,33,6,22,11,25,28,26,5
160673C0100,16,17,6,11,35,27,27,10,15,22,20,35,13,17,12,36,32,25,11
160674B0100,16,5,16,13,23,20,28,7,9,17,14,28,4,20,4,25,17,19,8
160674C0100,16,5,7,7,24,18,17,11,16,16,16,18,10,14,9,33,14,22,6
160675B0100,16,5,13,19,20,23,23,10,8,13,11,17,7,17,6,25,20,19,6
160675C0100,16,5,9,14,18,14,18,6,8,14,21,31,13,22,7,24,20,19,4
160676B0100,16,17,11,19,24,17,23,13,7,22,22,32,5,23,10,33,21,29,7
160677B0100,16,17,15,11,41,20,35,8,5,19,19,38,11,29,9,30,31,22,11
160678B0100,16,5,4,8,10,18,25,7,8,20,12,15,4,11,12,14,23,17,5
160678C0100,16,5,4,10,15,15,20,7,5,16,10,20,10,11,9,20,26,11,9
160678E0100,16,17,8,15,22,18,34,9,6,18,15,24,9,19,9,38,14,27,10
160679B0100,16,5,6,9,12,17,14,4,9,12,17,21,7,17,5,16,14,13,2
160679C0100,16,5,3,6,20,9,15,9,6,9,9,10,7,10,5,23,20,21,7
160680B0100,16,5,6,10,20,20,26,5,4,25,16,33,12,22,10,22,21,19,5
160681B0100,16,5,9,10,18,16,15,6,4,14,9,13,4,13,9,18,23,13,4
160681C0100,16,5,6,10,14,20,16,5,3,15,11,16,11,12,5,17,12,12,8
160682B0100,16,17,10,10,23,22,27,9,9,20,26,19,9,21,9,26,26,29,10
160682C0100,16,17,17,11,28,15,16,8,9,25,17,21,9,29,8,23,21,20,5
160683B0100,16,17,4,18,33,40,32,12,8,19,19,25,17,29,19,23,28,24,11
160683E0100,16,17,9,11,28,19,23,9,13,19,16,24,14,19,7,28,20,26,5
160684B0100,16,5,4,12,16,15,28,9,7,19,21,20,10,14,6,19,22,21,8
160685B0100,16,7,13,12,25,14,17,10,10,24,15,26,5,21,9,24,30,18,5
160685C0100,16,7,11,12,24,27,24,10,7,30,20,16,8,23,8,25,16,23,7
160686B0100,16,7,10,13,10,24,14,9,10,20,18,18,9,15,5,21,23,16,6
160686C0100,16,7,8,19,14,24,18,6,7,17,11,22,7,26,4,14,15,21,5
160687B0100,16,19,14,17,31,19,32,10,8,22,20,29,18,19,9,46,29,23,10
160687C0100,16,19,15,12,29,33,22,19,9,34,26,21,16,21,4,24,37,31,9
160688B0100,16,19,11,14,40,22,23,8,4,18,18,14,7,25,12,31,21,27,10
160688C0100,16,19,11,19,29,29,22,10,13,29,17,33,9,17,7,25,20,20,11
160688C0200,16,19,7,16,23,26,19,11,12,19,13,32,10,27,9,24,22,23,13
160688C0300,16,19,10,12,31,35,32,9,13,28,18,26,11,15,3,24,30,38,10
160688C0400,16,19,14,13,40,29,25,6,7,22,18,23,12,21,9,33,20,24,6
160689B0100,16,19,13,9,30,20,25,10,9,23,17,27,7,26,10,24,23,18,7
160689C0100,16,19,12,20,24,22,29,15,12,26,19,22,15,26,6,32,27,19,9
160690B0100,16,19,13,13,25,29,16,6,6,27,14,25,12,21,13,27,22,22,9
160690C0100,16,19,6,15,23,26,18,15,9,31,12,28,12,27,6,20,23,25,10
160691B0100,16,7,12,11,22,22,17,8,13,12,7,19,11,14,5,25,23,19,6
160691C0100,16,7,15,9,17,22,21,9,8,16,18,22,6,16,7,19,16,23,7
160692B0100,16,19,15,13,21,32,30,11,12,32,23,32,8,30,11,39,31,28,15
160692C0100,16,19,18,19,31,27,28,16,11,28,22,20,14,32,11,33,30,30,11
160693B0100,16,7,7,15,27,24,19,12,8,14,17,27,8,19,11,26,21,28,6
160693C0100,16,7,12,12,28,39,24,13,6,22,10,17,12,19,10,26,24,23,8
160694B0100,16,19,14,9,30,20,23,11,6,20,24,36,20,17,9,37,18,29,13
160695B0100,16,19,13,17,29,24,36,13,12,32,21,27,11,31,7,27,30,22,9
160695C0100,16,19,16,21,30,29,25,16,9,19,27,30,11,23,9,34,22,23,16
160696B0100,16,19,12,22,32,14,21,4,7,24,18,32,6,22,14,33,20,25,8
160696C0100,16,19,11,11,21,15,29,9,7,29,15,19,6,26,5,26,31,29,9
160697B0100,16,19,12,18,22,23,23,9,12,22,12,19,15,25,12,24,17,22,11
160697C0100,16,19,5,21,26,22,16,17,10,21,24,33,4,17,11,25,22,29,7
160698B0100,16,7,16,13,27,25,22,8,1,24,14,20,11,21,5,20,25,26,9
160698C0100,16,7,13,9,20,17,25,8,12,20,12,21,11,20,13,26,31,18,7
160698E0100,16,19,13,9,27,29,29,11,7,27,22,26,8,19,11,36,23,23,6
160698E0101,16,19,16,24,27,25,27,8,5,18,27,26,14,17,5,24,28,25,9
160699B0100,16,7,4,5,22,21,18,8,5,19,14,16,5,19,6,27,19,23,4
160699C0100,16,7,5,8,24,17,19,8,5,23,16,20,11,11,7,27,20,20,3
160700B0100,16,19,14,17,26,28,22,8,9,17,16,24,11,20,4,25,24,19,6
160700C0100,16,19,14,8,25,30,16,10,9,22,21,26,12,26,7,24,12,32,10
160701B0100,16,19,25,18,39,32,29,8,9,25,19,29,12,24,7,31,20,28,12
160701C0100,16,19,13,18,39,33,42,13,9,22,20,25,11,25,9,42,31,32,6
160701C0200,16,19,14,16,32,35,26,14,13,21,20,40,7,29,10,37,30,31,7
160701C0300,16,19,21,10,34,39,30,15,7,19,26,46,9,27,7,30,25,35,14
160701C0400,16,19,18,15,41,38,21,3,10,25,18,24,15,32,6,30,26,20,7
160701C0500,16,19,20,23,21,31,31,14,7,31,25,31,11,23,8,40,26,26,10
160702B0100,16,7,11,10,17,20,25,14,6,25,15,31,3,18,10,29,19,21,7
160702C0100,16,7,16,11,29,24,28,6,8,24,11,28,9,20,6,30,19,24,5
160703B0100,16,19,15,20,43,29,30,12,7,25,22,39,14,25,11,26,29,31,12
160703C0100,16,19,20,20,32,31,38,13,8,23,18,31,10,25,4,33,32,32,6
160703C0200,16,19,12,21,31,23,22,8,11,25,20,29,12,22,14,42,36,29,11
160703C0300,16,19,20,20,41,30,31,7,8,20,21,22,9,29,11,43,44,28,10
160703C0400,16,19,23,20,36,29,21,8,15,24,18,23,7,32,9,33,34,33,3
160703C0500,16,19,15,16,28,34,22,11,8,24,14,35,17,35,14,28,33,23,7
160703C0600,16,19,22,16,30,28,26,12,10,20,18,28,12,34,13,29,34,28,6
160703C0700,16,19,13,13,31,26,27,21,10,27,16,36,12,14,8,28,33,28,14
160703C0800,16,19,17,18,27,28,35,14,10,24,19,34,9,25,13,30,35,25,21
160704B0100,16,7,8,16,16,29,26,9,6,26,20,24,10,16,10,20,19,19,10
160704C0100,16,7,10,9,19,26,19,7,8,26,16,18,8,17,9,33,18,29,12
160705B0100,16,19,13,14,19,25,22,12,2,27,17,31,11,18,9,27,27,29,8
160705C0100,16,19,12,13,27,28,28,6,7,17,10,24,13,21,10,35,23,31,5
160706B0100,16,19,14,13,19,23,25,6,6,20,18,21,6,33,6,27,22,25,11
160706C0100,16,19,13,11,37,19,32,10,12,23,18,22,6,28,17,20,21,27,11
160707B0100,16,19,13,16,26,22,33,7,3,33,18,24,12,30,12,23,35,23,15
160707C0100,16,19,12,17,25,32,28,8,5,19,24,27,10,25,7,31,30,25,14
160707C0200,16,19,16,19,37,31,23,6,13,21,18,34,5,26,10,34,31,17,9
160707C0300,16,19,12,13,26,23,36,10,10,25,22,19,15,19,14,28,29,25,9
160707C0400,16,19,13,6,33,33,27,8,8,31,25,31,11,22,7,27,33,27,12
160707C0500,16,19,15,16,25,21,25,11,8,26,14,34,12,24,10,38,19,30,11
160708B0100,16,19,12,12,27,30,23,5,9,21,10,26,11,27,12,28,22,24,6
160708C0100,16,19,15,13,28,27,29,10,6,27,19,28,11,27,8,25,28,30,10
160708C0200,16,19,15,18,30,25,36,12,8,20,19,34,6,29,13,27,26,24,14
160708C0300,16,19,18,14,27,28,21,18,3,26,28,30,9,23,11,32,28,21,7
160708C0400,16,19,15,14,22,22,33,8,5,26,26,32,11,25,7,27,20,32,8
160708C0500,16,19,12,21,30,19,27,10,9,24,23,38,10,26,10,22,22,25,11
160709B0100,16,19,14,15,36,34,27,12,7,29,23,40,14,26,10,28,39,21,6
160709C0100,16,19,20,19,28,26,29,16,11,27,20,45,14,15,7,33,32,22,11
160709C0200,16,19,18,9,26,29,31,8,16,19,21,25,15,21,13,32,39,33,4
160709C0300,16,19,14,16,25,33,23,17,14,32,26,23,11,27,6,25,43,23,12
160709C0400,16,19,14,19,33,31,18,15,10,28,14,31,12,27,16,33,41,29,6
160709C0500,16,19,4,24,24,26,31,11,9,24,19,25,10,28,11,32,34,26,9
160710B0100,16,19,18,13,31,29,26,8,9,22,25,42,6,24,13,34,30,39,15
160710C0100,16,19,18,14,33,24,27,15,12,23,18,23,9,35,8,27,28,28,9
160711B0100,16,19,20,16,32,41,18,11,8,33,25,33,12,31,9,33,30,26,3
160711C0100,16,19,12,20,38,25,32,15,13,14,27,24,11,34,7,33,23,27,6
160712B0100,16,14,15,9,37,23,27,6,9,19,16,31,9,19,5,35,37,32,9
160712C0100,16,14,14,13,29,30,24,14,10,17,13,18,9,28,9,30,30,21,12
160713B0100,16,2,6,10,24,12,21,3,3,14,17,13,7,14,6,21,21,14,6
160713C0100,16,2,12,9,16,20,17,1,3,18,12,14,6,14,5,17,28,10,3
160714B0100,16,2,11,8,28,21,13,9,6,15,20,24,10,16,10,18,17,20,7
160714C0100,16,2,4,12,20,21,14,11,4,19,18,23,10,32,10,18,17,20,7
160714C0200,16,2,13,9,25,27,26,11,3,11,19,23,15,23,8,15,20,23,6
160715B0100,16,2,11,7,29,22,24,13,6,15,20,21,10,13,11,18,15,21,5
160715C0100,16,2,14,13,27,19,15,7,6,23,14,20,7,13,5,25,20,30,7
160716B0100,16,2,19,9,20,25,20,8,9,14,20,19,12,10,11,28,21,23,14
160716C0100,16,2,10,13,23,21,25,8,7,18,15,25,9,22,11,22,25,32,3
160717B0100,16,2,11,12,13,19,24,10,5,13,9,12,9,15,6,21,17,19,5
160717C0100,16,2,3,10,22,13,24,6,6,13,6,18,7,18,3,26,13,19,5
160718B0100,16,14,14,23,39,26,36,14,11,20,25,28,10,25,9,24,25,35,7
160719B0100,16,2,9,10,12,16,13,5,5,18,9,14,5,14,8,15,19,16,9
160719C0100,16,2,7,11,15,23,16,8,3,21,14,9,6,12,13,23,18,17,8
160720B0100,16,2,5,5,19,19,22,5,2,34,14,17,9,20,7,34,23,22,9
160721B0100,16,14,9,10,31,23,17,11,9,29,12,18,14,15,8,33,28,23,9
160722B0100,16,14,13,15,29,18,34,12,12,21,16,28,16,23,6,29,31,25,4
160722C0100,16,14,17,13,23,38,32,7,6,21,24,23,9,27,12,34,22,32,3
160723B0100,16,2,9,7,13,12,19,8,5,10,4,25,7,15,8,27,17,20,4
160723C0100,16,2,9,7,21,15,15,7,12,9,16,18,13,18,3,21,13,12,2
160724B0100,16,2,9,13,18,11,17,7,9,14,9,15,5,13,4,19,13,7,3
160725B0100,16,2,9,6,17,18,15,4,3,6,14,13,9,19,8,13,16,21,6
160726B0100,16,4,5,14,30,15,21,6,3,16,9,20,12,21,4,14,14,13,4
160726C0100,16,4,7,11,12,16,23,9,10,20,11,21,7,11,10,19,22,14,7
160727B0100,16,16,6,16,22,20,25,7,6,16,17,21,6,26,12,25,28,27,7
160727C0100,16,16,19,12,35,30,28,12,6,15,8,27,13,28,6,34,22,26,7
160727C0200,16,16,8,13,36,35,21,12,8,24,26,28,8,27,4,30,25,23,7
160727C0300,16,16,28,7,22,19,25,11,5,19,16,24,13,24,5,36,21,19,8
160728B0100,16,4,11,8,27,17,18,3,12,23,16,12,9,15,9,21,23,20,10
160728C0100,16,4,8,17,22,15,19,8,5,22,12,23,10,22,4,17,19,20,7
160728C0200,16,4,9,9,17,23,23,4,5,16,14,21,11,12,8,21,29,24,11
160729B0100,16,4,17,17,21,24,16,6,7,23,16,26,4,21,9,19,20,17,7
160729C0100,16,4,8,14,24,21,26,10,4,24,6,13,8,14,2,28,27,17,3
160730B0100,16,16,11,17,22,27,35,16,9,25,18,32,9,30,14,34,32,36,13
160731B0100,16,4,6,2,18,12,21,3,6,22,13,14,5,17,5,21,15,16,4
160731C0100,16,4,6,6,13,15,16,13,4,18,11,28,9,15,7,18,16,19,5
160732B0100,16,4,12,13,16,28,18,10,6,24,15,25,11,19,8,13,29,25,6
160733B0100,16,4,12,10,33,22,20,6,15,22,11,27,6,21,10,32,25,24,7
160733C0100,16,4,12,13,22,23,19,10,11,20,14,23,8,21,15,26,14,27,10
160733C0200,16,4,20,14,20,33,25,11,7,27,11,19,10,11,11,30,24,18,14
160734B0100,16,4,6,12,34,34,25,8,11,29,19,22,6,21,6,27,28,20,5
160734C0100,16,4,10,18,20,29,27,11,4,17,25,19,9,20,13,26,26,22,7
160735B0100,16,4,9,9,18,14,20,5,3,14,10,5,7,13,3,21,20,16,9
160735C0100,16,4,9,7,16,13,15,5,6,16,10,23,10,15,8,17,19,15,10
160736B0100,16,16,9,14,22,17,24,12,5,25,13,21,9,19,8,33,27,16,8
160736C0100,16,16,13,16,19,30,19,11,13,27,15,24,8,13,6,25,23,24,10
160737B0100,16,4,7,4,24,14,16,7,7,15,17,21,9,12,9,18,14,8,7
160737C0100,16,4,15,9,19,14,17,6,3,23,14,16,4,9,3,21,16,28,6
160738B0100,16,4,16,9,19,14,21,15,4,19,15,20,12,10,5,26,20,26,7
160738C0100,16,4,10,12,19,19,20,7,9,19,18,17,8,16,9,22,25,15,9
160738C0200,16,4,10,16,20,25,20,5,5,15,19,14,9,12,6,30,26,25,6
160739B0100,16,4,10,12,18,19,12,9,2,21,12,21,6,22,4,20,18,26,8
160739C0100,16,4,2,6,23,16,18,11,8,22,17,26,10,16,5,17,27,24,7
160740B0100,16,16,12,20,40,20,30,16,9,29,19,28,11,20,10,42,22,22,8
160741B0100,16,16,12,9,20,29,27,5,8,29,17,25,14,22,7,35,20,26,6
160741C0100,16,4,4,17,21,18,26,10,10,26,21,28,7,16,16,29,20,29,5
160742B0100,16,16,7,8,23,21,22,7,9,18,19,26,12,21,10,29,35,23,18
160742C0100,16,16,12,13,32,19,22,11,7,28,27,32,9,17,6,30,25,22,7
160742S0100,16,4,26,21,53,59,41,16,16,45,34,53,20,45,18,52,55,51,16
160743B0100,16,4,12,13,37,32,25,9,10,13,14,15,5,24,8,20,35,23,7
160743C0100,16,4,10,17,26,18,21,8,7,25,17,25,10,16,15,19,22,22,8
160744B0100,16,16,13,11,16,34,29,10,8,19,19,22,10,14,7,30,29,20,6
160744C0100,16,16,12,16,27,25,23,14,5,27,20,20,8,29,5,24,25,20,10
160744C0200,16,16,12,13,28,22,18,8,7,26,12,28,6,21,10,32,22,18,4
160744C0300,16,16,12,10,23,30,30,6,8,30,16,31,5,12,17,35,18,31,10
160745B0100,16,4,6,10,25,18,18,11,12,7,19,17,6,13,5,28,16,13,8
160745C0100,16,4,12,9,20,22,20,1,5,10,8,15,5,14,6,21,17,19,3
160746B0100,16,4,9,4,23,23,21,5,8,19,9,20,11,25,7,28,17,25,8
160746C0100,16,4,11,6,16,24,23,17,3,15,12,18,5,22,14,20,20,21,7
160747B0100,16,4,9,7,13,15,14,7,5,9,6,24,3,14,6,19,19,17,8
160747C0100,16,4,10,6,20,14,22,10,6,17,14,11,6,9,2,18,12,16,8
160747E0100,16,4,12,13,18,27,23,13,5,13,17,22,7,18,5,19,20,14,10
160748B0100,16,4,4,4,11,9,12,3,4,7,7,10,7,11,3,14,8,11,3
160748E0100,16,4,2,2,6,8,6,4,6,5,4,5,5,7,1,11,8,10,1
160749B0100,16,4,13,14,14,17,18,8,7,30,16,22,11,16,7,24,14,15,3
160749C0100,16,4,9,12,12,21,19,9,8,14,11,18,6,18,14,26,19,28,7
160750B0100,16,4,13,19,27,32,19,7,7,26,13,28,9,20,14,26,21,30,9
160751B0100,16,4,9,10,30,31,25,9,5,21,17,31,11,19,7,18,23,19,4
160751C0100,16,4,7,8,27,26,19,6,5,15,13,20,8,16,7,19,25,21,7
160751C0200,16,4,12,7,17,18,17,10,6,19,10,17,8,25,7,31,15,20,6
160752B0100,16,4,11,9,32,21,20,7,8,21,12,24,14,14,7,25,23,31,8
160752C0100,16,4,9,13,25,17,22,7,3,11,20,28,11,22,8,26,21,16,7
160752C0200,16,4,9,15,20,24,20,6,5,23,14,27,10,22,8,26,26,16,7
160753B0100,16,4,5,6,2,7,2,3,2,10,2,8,5,10,4,5,4,5,4
160754B0100,16,4,12,9,21,16,14,6,6,12,12,15,7,18,4,18,20,10,5
160754E0100,16,4,10,5,16,14,12,4,5,10,8,21,3,8,5,19,7,11,5
160755B0100,16,4,0,3,5,7,7,3,0,2,5,3,5,3,2,3,5,3,3
160756B0100,16,14,15,20,36,22,25,6,10,20,12,25,10,29,9,32,19,37,9
160756C0100,16,14,14,15,20,20,20,12,16,32,23,30,9,21,3,33,24,26,7
160757B0100,16,2,6,9,15,13,15,8,4,9,12,14,10,12,5,24,15,17,5
160757C0100,16,2,9,3,13,12,21,12,2,8,4,16,10,18,8,17,19,12,9
160758B0100,16,14,18,11,27,28,33,6,9,24,25,28,7,25,8,44,28,20,8
160758C0100,16,14,10,15,35,26,28,8,7,31,23,24,18,22,7,29,27,30,15
160758C0200,16,14,13,16,29,30,30,17,14,27,14,33,12,30,16,24,36,35,9
160759B0100,16,2,19,12,21,17,18,5,5,19,13,28,5,23,6,19,23,28,6
160759C0100,16,2,12,11,20,24,22,11,11,15,9,27,7,17,6,24,17,25,9
160760B0100,16,14,14,8,23,28,28,7,12,22,14,30,16,25,10,35,28,23,6
160760C0100,16,14,11,15,32,25,27,12,5,26,23,21,12,20,12,29,29,20,9
160760C0200,16,14,12,13,23,16,25,8,10,31,18,30,11,24,8,26,39,38,7
160761B0100,16,14,14,21,36,27,16,19,10,21,27,30,8,24,8,28,29,23,14
160761C0100,16,14,11,18,24,29,21,11,9,34,26,24,15,29,14,31,32,23,14
160762B0100,16,14,19,10,39,23,22,12,12,21,21,29,9,22,13,29,30,26,6
160762C0100,16,14,8,15,29,35,27,11,6,20,14,26,8,32,8,28,21,34,10
160763B0100,16,2,11,10,17,10,15,6,8,21,7,13,7,17,11,23,8,16,4
160763C0100,16,2,7,6,18,19,8,9,8,13,10,19,6,15,7,34,21,17,2
160764B0100,16,2,12,14,18,18,21,15,8,15,17,24,12,15,11,29,18,17,10
160764C0100,16,2,13,15,14,17,15,7,5,19,16,21,6,21,13,33,29,15,10
160764C0200,16,2,9,10,23,22,26,11,7,15,13,17,14,23,6,22,21,21,12
160765B0100,16,2,11,11,18,25,27,12,2,17,12,14,9,18,7,22,23,14,10
160765C0100,16,2,17,9,22,26,20,6,7,17,12,23,7,21,11,25,20,21,6
160766B0100,16,2,14,18,24,21,21,8,12,17,18,20,7,20,10,26,21,28,7
160766C0100,16,2,9,13,28,28,30,6,6,23,10,23,8,18,8,20,26,22,9
160767B0100,16,2,11,9,10,13,10,4,5,14,6,20,2,14,2,10,10,12,3
160768B0100,16,2,4,10,15,20,22,4,7,16,14,14,6,20,7,15,29,15,8
160769B0100,16,2,16,11,19,22,28,9,5,25,17,22,9,20,7,25,28,24,9
160769C0100,16,2,15,6,9,23,21,11,9,22,14,25,9,26,13,26,28,19,9
160770B0100,16,2,10,8,25,21,19,7,5,17,9,32,12,24,6,28,27,18,2
160770C0100,16,2,9,11,11,24,27,5,7,18,11,33,9,17,8,19,26,18,10
160770C0200,16,2,10,15,17,23,18,5,9,18,4,13,16,28,10,22,12,15,11
160771B0100,16,2,12,11,17,24,16,13,5,20,10,23,4,20,10,24,17,16,5
160771C0100,16,2,11,8,21,19,24,11,9,15,17,23,7,18,6,18,13,23,5
160772B0100,16,14,12,14,30,26,25,10,6,26,20,29,5,28,13,20,15,27,8
160772C0100,16,2,14,8,22,27,28,7,9,15,11,22,10,16,18,27,25,20,11
160773B0100,16,2,7,7,25,19,14,7,8,13,14,19,8,16,13,22,14,16,7
160773C0100,16,2,12,9,18,23,20,2,10,18,13,21,3,17,6,18,13,19,3
160774B0100,16,3,13,4,40,25,27,9,9,17,19,18,10,21,5,26,26,23,5
160774C0100,16,3,10,18,31,28,21,7,9,14,17,20,5,26,8,20,17,17,7
160774C0200,16,3,13,18,25,19,16,10,5,22,18,21,9,20,7,24,20,20,4
160775B0100,16,15,13,19,39,29,30,14,12,25,21,28,8,29,9,28,36,20,8
160775C0100,16,15,13,12,20,28,28,7,5,26,16,32,14,32,12,42,28,27,12
160776B0100,16,3,15,8,24,23,21,12,4,21,11,17,8,22,9,26,22,17,7
160777B0100,16,3,13,11,20,23,14,7,5,29,12,19,10,16,3,12,13,28,11
160777C0100,16,3,9,8,17,24,14,5,4,17,13,30,8,20,8,20,17,20,6
160778B0100,16,3,8,12,27,27,13,11,6,20,10,23,5,18,9,17,16,14,4
160779B0100,16,3,6,9,25,15,21,10,6,14,12,18,6,21,11,21,18,14,6
160780B0100,16,3,14,15,22,17,25,13,5,19,13,24,8,16,5,20,22,16,10
160781B0100,16,3,4,4,10,10,8,4,4,9,8,11,4,7,2,15,7,17,2
160782B0100,16,3,11,8,17,16,16,9,2,13,8,17,9,16,9,19,18,10,6
160783B0100,16,3,14,13,23,16,18,11,8,27,16,17,6,21,5,27,17,25,5
160783C0100,16,3,9,11,31,25,27,13,6,16,13,27,10,15,4,35,15,18,5
160784B0100,16,3,11,14,25,19,17,7,8,23,22,24,11,24,10,42,21,11,5
160784C0100,16,3,7,12,32,23,23,7,4,22,14,17,12,22,9,19,26,23,6
160784C0200,16,3,11,8,32,30,27,15,4,28,20,22,7,14,7,31,24,27,7
160784C0300,16,3,6,14,15,32,16,6,7,20,22,33,12,22,6,21,24,20,4
160785B0100,16,3,17,15,21,21,18,7,11,25,16,21,5,22,10,18,21,22,9
160786B0100,16,3,9,8,27,20,23,9,9,17,11,21,6,23,5,27,16,22,7
160786C0100,16,3,11,11,27,20,17,12,6,18,17,21,6,22,7,24,15,17,4
160787B0100,16,15,19,11,27,44,37,7,8,25,30,28,8,37,10,26,19,28,13
160787C0100,16,15,20,18,31,32,21,14,8,18,22,34,13,21,12,28,27,37,12
160787E0100,16,3,16,6,16,15,7,7,2,8,10,13,5,11,8,13,11,13,3
160788B0100,16,3,14,8,26,23,18,8,9,16,10,24,9,23,9,28,21,26,8
160788C0100,16,3,8,21,26,17,20,4,4,18,20,24,9,15,11,29,16,23,10
160788C0200,16,3,10,8,24,23,24,12,5,14,21,29,10,20,4,22,12,18,8
160789B0100,16,3,9,12,13,24,18,6,6,18,12,15,8,12,9,21,21,18,7
160790B0100,16,3,9,14,17,24,23,9,9,17,12,29,8,25,5,32,23,24,13
160790C0100,16,3,14,12,25,30,21,11,9,24,13,26,9,24,12,26,22,18,8
160790C0200,16,3,15,11,15,31,31,8,6,23,13,26,5,16,9,29,22,18,10
160791B0100,16,3,8,17,25,15,25,7,7,23,16,16,9,18,6,22,19,20,4
160791C0100,16,3,9,11,29,22,26,7,9,18,17,14,5,16,5,29,18,13,5
160791C0200,16,3,13,7,26,21,22,6,9,18,10,25,4,24,10,24,24,19,7
160792B0100,16,3,4,13,15,26,22,6,7,14,17,18,11,16,6,19,21,29,4
160792C0100,16,3,7,11,23,14,21,6,4,14,17,31,9,21,8,22,20,19,8
160793B0100,16,15,12,10,32,30,29,10,10,27,24,27,4,18,13,23,25,29,6
160793C0100,16,15,11,9,29,23,35,12,9,20,19,24,8,31,8,40,32,25,4
160794B0100,16,3,9,13,18,19,24,6,6,17,9,17,7,11,6,23,14,18,4
160795B0100,16,3,10,8,17,15,8,10,4,20,8,16,12,11,10,24,12,17,7
160796B0100,16,3,11,8,15,20,23,14,8,18,20,14,4,14,4,18,24,20,13
160796C0100,16,3,9,7,20,20,18,5,6,20,20,22,11,16,3,18,13,16,4
160797B0100,16,3,8,8,15,12,11,5,7,10,8,14,4,20,7,21,14,12,4
160797C0100,16,3,11,8,7,19,7,10,4,14,6,16,5,12,9,21,17,21,4
160798B0100,16,3,16,13,22,26,20,11,8,10,11,8,7,15,8,17,16,18,6
160799B0100,16,15,11,17,33,35,26,12,11,27,19,26,14,28,13,24,25,20,11
160800B0100,16,3,7,10,16,19,23,6,3,13,7,13,5,11,5,22,11,17,4
160800C0100,16,3,8,5,13,14,20,8,5,18,9,11,5,15,10,14,14,10,9
160801B0100,16,3,2,4,2,3,9,1,3,4,5,6,2,5,3,6,5,8,1
160802B0100,16,23,15,12,25,30,18,10,9,20,25,16,15,23,14,28,25,30,6
160802C0100,16,23,17,15,27,23,22,15,6,22,25,27,8,7,10,30,29,27,11
160803B0100,16,23,11,21,20,30,22,8,4,30,18,29,6,30,7,25,28,28,15
160803C0100,16,23,13,19,40,27,25,6,7,29,18,34,16,30,10,31,24,24,3
160803E0100,16,11,7,2,12,13,7,2,6,11,7,12,3,9,2,15,7,14,2
160804B0100,16,11,8,13,12,20,19,4,3,17,9,10,6,12,4,20,9,14,7
160804C0100,16,11,2,8,16,11,10,7,4,19,8,14,2,19,4,18,19,18,5
160804E0100,16,11,16,11,22,12,16,14,5,12,11,14,5,24,4,28,19,18,6
160805B0100,16,11,12,12,18,22,17,7,8,16,10,30,11,9,6,32,17,19,12
160805C0100,16,11,8,16,33,19,19,9,12,16,8,23,6,26,6,21,30,13,9
160806B0100,16,13,17,10,30,29,39,11,5,35,16,26,14,23,14,29,33,24,6
160806C0100,16,13,16,13,31,19,33,9,6,25,15,35,13,21,13,37,29,20,12
160806C0200,16,13,14,17,26,37,30,12,7,29,19,26,15,26,9,29,26,23,7
160806C0300,16,13,14,27,30,27,30,12,6,21,29,36,10,28,9,33,24,17,3
160806C0400,16,13,19,20,28,26,24,8,9,21,17,25,11,29,13,31,25,39,7
160806C0500,16,13,11,17,28,30,28,15,6,30,27,37,10,22,16,30,27,35,12
160806C0600,16,13,16,15,36,20,37,11,9,25,21,34,7,32,8,31,40,30,10
160806C0700,16,13,18,18,22,31,33,16,12,35,14,31,8,29,7,40,35,22,12
160806C0800,16,13,17,20,33,25,31,10,9,34,21,27,8,23,10,33,23,31,8
160806C0900,16,13,14,20,34,25,29,20,16,38,17,34,15,23,8,37,24,28,8
160806C1000,16,13,18,18,20,31,27,13,7,24,22,30,6,31,10,27,29,28,10
160807B0100,16,13,14,15,32,35,33,7,7,30,21,15,4,31,13,30,30,32,14
160807C0100,16,13,13,13,32,33,31,10,9,24,17,29,11,27,9,24,30,23,10
160807C0200,16,13,9,15,26,31,22,9,13,26,18,32,16,28,10,24,32,29,5
160807C0300,16,13,15,13,21,37,20,14,9,20,25,33,11,22,6,33,18,33,8
160807C0400,16,13,16,16,38,20,30,12,12,15,24,21,8,18,20,31,25,29,8
160807C0500,16,13,20,15,31,35,31,12,9,25,20,28,9,28,14,24,22,31,8
160808B0100,16,13,12,20,37,35,21,12,9,26,16,22,9,30,15,37,33,21,11
160808C0100,16,13,10,11,32,33,40,20,9,23,16,24,13,27,13,26,21,28,9
160808C0200,16,13,13,17,22,21,22,15,10,27,29,40,13,23,11,39,20,25,10
160809B0100,16,1,9,13,22,22,17,9,6,18,10,14,5,9,10,23,22,11,7
160809C0100,16,1,10,10,16,17,16,8,9,15,13,21,10,16,10,19,13,21,6
