CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PT_PVEM_PANAL,PT_MORENA_PANAL,PVEM_MORENA_PANAL,PT_PVEM,PT_MORENA,PT_PANAL,PVEM_MORENA,PVEM_PANAL,MORENA_PANAL,MC,PAZ,MD,PP,PFP,PES,RSP,FPM,CNR,NULOS
'320491C0100',32,7,4,9,1,21,29,2,1,4,5,55,0,1,0,3,20,5,12,8,2,32,10,2,0,27,2,15,3,1,3,1,1,27
'320491C0200',32,7,6,7,2,29,20,10,1,3,8,57,1,2,0,3,12,10,13,4,1,46,8,0,0,25,8,5,1,0,0,0,0,38
'320491C0300',32,7,5,7,0,15,16,4,3,4,6,51,2,5,0,2,13,15,16,7,2,35,6,0,0,21,6,9,1,1,2,0,0,24
'320492B0100',32,4,5,3,0,24,20,6,4,6,6,58,2,3,0,3,24,18,29,5,6,57,18,0,0,17,5,12,2,0,2,2,1,38
'320493B0100',32,4,2,1,0,13,13,4,2,4,1,27,1,2,0,3,10,8,11,1,3,21,2,0,0,14,1,5,5,0,1,0,0,27
'320493C0100',32,4,2,4,0,16,9,3,0,3,1,45,1,1,0,3,9,8,11,6,4,19,8,0,0,5,3,9,2,0,1,1,0,28
'320494B0100',32,7,7,5,2,24,13,8,1,8,7,58,2,3,0,3,21,12,24,5,2,48,15,1,0,21,2,7,0,0,0,0,0,35
'320494C0100',32,7,4,5,1,29,18,6,4,6,11,52,0,0,0,1,20,12,22,6,5,44,10,1,0,21,6,11,2,1,1,2,0,29
'320494C0200',32,7,9,7,1,24,12,4,3,4,6,62,4,3,0,6,27,15,12,8,8,31,9,1,1,21,4,7,2,0,1,1,0,41
'320494C0300',32,7,10,5,1,38,18,5,2,10,8,58,3,1,0,1,21,9,13,4,4,33,8,0,0,20,8,9,0,0,1,1,1,36
'320494C0400',32,7,4,5,2,20,15,3,5,11,9,53,2,3,0,2,16,12,19,7,5,52,14,1,1,24,5,8,1,1,2,2,2,23
'320495B0100',32,7,4,5,1,29,21,3,4,7,7,49,0,0,0,3,21,15,20,6,5,43,16,3,2,23,3,4,1,1,0,0,1,29
'320496B0100',32,7,5,8,0,13,18,2,3,2,5,34,0,1,0,7,14,7,10,7,1,21,8,0,0,11,6,3,0,1,1,0,2,14
'320496C0100',32,7,7,6,0,16,16,4,2,2,6,40,1,0,0,4,12,8,10,3,1,24,10,1,0,16,5,2,0,0,0,0,1,23
'320497B0100',32,7,2,6,3,13,10,4,1,4,7,26,0,1,0,2,4,9,12,3,1,34,3,1,1,6,0,3,0,0,1,0,1,26
'320498B0100',32,7,3,3,1,13,17,3,3,3,4,42,2,0,0,4,15,15,19,8,2,31,7,1,0,17,5,7,0,0,1,0,1,26
'320499B0100',32,7,12,6,1,35,23,3,7,3,3,55,1,2,0,4,22,11,25,8,4,51,19,1,0,19,10,6,3,0,2,0,2,21
'320500B0100',32,7,3,10,3,21,20,5,1,9,8,73,1,1,0,3,17,9,23,4,3,39,9,1,1,28,4,7,0,1,5,0,2,27
'320500C0100',32,7,8,6,0,19,26,5,4,10,7,68,0,0,0,2,18,21,25,6,2,42,7,2,0,20,6,8,3,1,1,1,0,24
'320500C0200',32,7,6,8,3,28,29,4,2,5,11,49,3,2,0,3,21,14,15,3,2,41,16,0,1,23,5,5,2,0,1,0,1,23
'320501B0100',32,7,8,2,0,21,15,7,4,4,3,35,2,3,0,3,19,9,8,6,1,33,10,0,0,15,3,7,1,0,2,0,4,18
'320501C0100',32,7,5,5,0,23,12,1,1,10,3,42,4,3,0,1,13,9,14,6,2,35,10,1,1,11,5,7,0,0,1,0,1,26
'320502B0100',32,4,6,8,0,23,12,4,1,3,2,41,1,2,0,2,12,11,22,2,7,34,4,0,0,11,4,10,2,0,2,0,1,18
'320502C0100',32,4,7,7,0,24,19,3,2,4,6,44,2,2,0,2,9,7,16,5,4,34,4,0,0,15,6,9,1,0,0,0,0,28
'320503B0100',32,7,10,7,0,27,16,6,2,10,3,75,2,1,0,6,18,10,25,6,4,28,11,2,0,28,8,9,2,0,1,1,2,39
'320503S0100',32,7,12,10,0,51,41,4,3,9,10,110,3,3,0,8,34,27,29,16,7,66,23,2,0,43,16,15,2,0,4,1,0,48
'320504B0100',32,4,4,5,1,24,8,3,1,3,6,38,3,1,0,0,14,7,14,2,1,24,9,0,0,16,7,2,1,0,1,1,1,22
'320504C0100',32,4,5,4,0,21,14,3,2,7,5,32,2,1,0,4,21,9,25,4,1,27,13,0,1,13,8,2,1,0,1,0,1,27
'320505B0100',32,7,3,7,0,17,14,2,4,4,5,44,2,0,0,6,5,9,22,5,5,31,10,1,0,19,9,9,1,1,1,0,0,22
'320506B0100',32,4,9,4,0,18,21,3,1,3,5,50,1,4,0,4,6,10,18,7,1,34,12,0,1,20,4,9,1,0,1,0,1,27
'320506C0100',32,4,4,4,0,15,14,2,4,5,7,39,2,2,0,1,19,11,14,4,4,32,8,2,1,14,6,4,0,1,1,0,1,26
'320507B0100',32,7,1,13,1,25,18,3,2,4,12,46,2,4,0,4,13,9,27,7,4,49,17,1,1,26,6,9,0,1,1,0,2,37
'320507C0100',32,7,6,3,0,31,18,5,2,7,7,84,4,2,0,3,13,10,20,4,6,50,11,1,1,32,5,5,0,0,2,0,2,27
'320507C0200',32,7,8,4,0,30,16,3,6,9,8,55,5,2,0,4,18,9,27,8,6,35,10,4,1,25,4,4,3,0,5,0,5,30
'320507C0300',32,7,9,8,1,23,16,3,2,4,12,64,3,2,0,2,30,16,31,5,8,43,14,1,0,26,4,7,5,0,0,1,0,39
'320507C0400',32,7,12,3,1,31,18,9,2,9,6,48,2,2,0,5,17,16,33,14,2,40,17,1,0,25,3,8,4,0,3,2,2,24
'320507C0500',32,7,7,5,0,31,23,5,2,6,11,45,0,2,0,3,14,19,28,8,4,43,11,1,1,33,8,7,2,1,0,0,0,37
'320507C0600',32,7,7,2,2,25,24,5,5,10,6,58,1,2,0,2,17,16,27,10,6,46,16,1,0,24,3,6,1,0,2,0,0,26
'320507C0700',32,7,7,9,2,21,24,4,3,12,8,52,3,1,0,3,20,13,19,11,4,46,9,0,1,22,7,7,0,0,0,2,1,27
'320507C0800',32,7,6,8,2,34,16,5,3,5,9,59,1,1,0,4,23,12,22,8,4,49,10,0,1,30,4,8,1,1,3,1,1,30
'320507C0900',32,7,10,2,0,23,21,5,1,8,3,68,1,2,0,5,22,13,15,8,7,40,13,2,1,25,5,7,3,1,2,0,1,31
'320508B0100',32,7,1,2,2,17,19,0,4,7,5,55,2,1,0,3,14,12,17,5,2,29,9,1,0,14,4,4,0,0,2,1,0,21
'320508C0100',32,7,5,5,0,19,5,1,2,6,9,57,1,2,0,2,12,11,18,6,6,28,14,0,0,24,2,7,2,0,1,0,1,31
'320509B0100',32,7,10,6,0,23,14,6,0,5,5,53,1,2,0,3,22,9,26,6,7,33,9,1,0,20,8,6,0,0,0,0,0,28
'320509C0100',32,7,8,12,1,24,25,4,4,6,10,49,3,2,0,3,19,13,17,10,6,41,15,1,1,19,9,6,3,0,0,1,0,22
'320510B0100',32,7,11,4,2,36,17,4,4,8,2,72,1,3,0,6,23,10,16,4,5,46,18,0,2,26,7,15,0,1,1,0,0,35
'320510C0100',32,7,8,6,0,28,19,2,4,8,5,72,0,4,0,8,24,19,23,12,2,52,13,3,0,22,5,4,1,0,3,1,1,39
'320510C0200',32,7,5,9,2,30,18,2,5,9,7,59,1,1,0,4,19,12,22,7,6,44,11,1,1,23,6,10,1,2,0,1,3,38
'320510C0300',32,7,10,12,4,29,21,3,4,7,7,65,2,3,0,4,22,19,28,3,6,35,8,2,0,24,10,10,1,0,1,0,0,31
'320511B0100',32,14,9,0,0,15,11,3,2,7,4,40,1,0,0,2,6,8,16,5,3,21,8,0,0,13,1,6,1,0,1,0,1,21
'320512B0100',32,11,3,4,0,11,10,2,2,10,3,26,0,1,0,2,15,8,16,2,3,17,4,0,0,13,2,4,2,1,1,0,2,9
'320512C0100',32,11,3,3,1,18,13,2,1,3,5,44,0,3,0,2,12,13,9,1,4,23,4,2,0,8,3,4,2,0,1,0,2,16
'320513B0100',32,14,5,7,5,28,35,2,3,7,13,57,1,3,0,3,17,15,21,6,6,44,6,2,0,29,9,13,1,1,2,0,1,29
'320514B0100',32,14,2,7,1,18,17,3,3,7,6,54,2,0,0,2,15,9,21,8,2,32,12,1,0,16,6,5,2,1,1,1,1,25
'320514C0100',32,14,8,3,0,21,15,4,2,5,5,40,2,3,0,7,14,16,17,5,5,35,7,2,0,11,8,5,2,0,0,0,1,22
'320515B0100',32,11,12,4,1,25,25,4,2,9,10,64,6,3,0,3,31,12,18,3,4,31,12,4,2,26,6,10,1,0,1,1,2,39
'320516B0100',32,11,9,3,2,34,20,3,5,8,6,69,4,5,0,3,14,16,19,9,6,43,9,2,0,28,5,7,0,0,1,1,0,28
'320517B0100',32,14,8,8,1,21,21,3,2,1,4,57,0,1,0,1,14,13,19,2,1,46,12,1,1,15,3,9,0,0,0,0,2,26
'320517C0100',32,14,5,5,2,23,19,1,2,2,7,49,1,1,0,2,11,10,16,3,4,33,7,1,0,29,6,8,1,0,4,1,0,25
'320518B0100',32,4,11,3,1,18,14,3,3,5,6,43,1,1,0,3,14,7,11,8,1,29,10,2,0,19,4,4,1,0,0,0,0,31
'320518C0100',32,4,6,4,1,19,13,1,2,3,5,49,4,2,0,5,11,7,15,5,2,45,11,1,0,11,5,5,1,0,0,0,0,17
'320519B0100',32,4,4,3,0,14,8,4,3,2,4,32,1,2,0,4,9,10,13,5,6,29,6,0,0,9,3,2,0,2,0,0,0,22
'320519C0100',32,4,4,2,0,10,11,5,2,1,2,26,2,2,0,1,7,9,12,8,4,28,4,0,1,21,5,6,0,0,0,1,0,23
'320520B0100',32,14,5,5,2,17,16,2,1,4,4,54,4,3,0,2,23,8,22,6,2,24,10,2,1,21,6,5,0,0,2,0,0,33
'320520C0100',32,14,9,6,1,16,21,5,2,2,9,53,4,1,0,3,23,9,16,6,5,44,8,0,0,10,7,7,0,0,1,0,0,28
'320520C0200',32,14,6,1,1,22,16,3,2,6,2,57,2,0,0,2,16,13,17,4,2,34,11,2,0,21,3,2,0,1,0,4,2,31
'320521B0100',32,14,3,6,3,28,21,10,1,7,4,58,2,3,0,2,31,18,19,8,7,30,7,1,1,20,9,1,2,0,2,0,1,26
'320521C0100',32,14,4,8,2,23,19,5,3,3,9,46,2,2,0,3,23,9,22,10,4,52,9,0,0,16,3,12,1,0,1,0,1,28
'320521C0200',32,14,8,7,0,25,20,5,1,2,9,48,2,3,0,2,18,17,20,9,1,41,9,1,0,20,10,5,4,0,1,0,1,28
'320521C0300',32,14,7,6,2,24,14,2,6,6,5,57,1,0,0,2,17,12,30,10,4,37,11,0,1,24,6,4,2,0,0,1,2,26
'320522B0100',32,11,4,7,3,20,9,2,2,9,10,45,1,2,0,2,15,13,13,7,5,26,6,0,0,9,8,8,2,0,1,0,0,23
'320522C0100',32,11,5,2,1,21,8,1,0,4,1,43,1,3,0,1,9,11,16,3,2,33,10,0,1,19,1,7,1,0,1,1,1,30
'320523B0100',32,7,8,6,2,23,8,3,2,3,5,48,2,2,0,6,11,8,15,4,4,28,9,0,0,19,6,6,2,0,1,0,0,29
'320523C0100',32,7,4,3,1,25,12,3,1,6,3,58,2,3,0,1,16,6,13,8,1,36,7,3,0,20,2,6,1,0,2,0,0,38
'320524B0100',32,7,6,3,2,25,25,3,1,7,4,46,4,2,0,3,18,15,26,9,5,45,11,0,0,25,4,5,2,0,2,1,0,33
'320524C0100',32,7,7,3,2,13,16,4,4,4,3,61,2,1,0,3,17,23,26,7,3,49,16,2,0,27,4,7,1,0,2,1,3,30
'320524C0200',32,7,6,6,2,22,22,1,6,6,5,47,4,5,0,3,18,11,17,5,6,45,17,1,1,15,6,7,1,1,2,2,1,31
'320525B0100',32,11,1,4,0,11,13,3,3,5,10,34,2,3,0,4,6,5,9,8,4,19,8,1,0,21,2,3,0,0,1,1,1,27
'320526B0100',32,14,3,2,0,14,9,1,1,2,4,38,2,2,0,5,15,8,11,5,0,24,6,0,0,17,7,4,0,0,0,0,1,19
'320526C0100',32,14,3,2,0,13,16,2,3,4,4,29,2,2,0,1,11,8,12,6,1,19,5,1,0,10,1,2,0,1,3,0,1,24
'320527B0100',32,14,7,3,0,27,18,7,5,4,6,63,2,2,0,4,21,15,21,4,8,44,12,0,1,14,12,4,3,0,1,1,3,25
'320527C0100',32,14,5,5,1,27,21,4,5,4,7,70,1,3,0,1,16,16,28,5,3,38,8,3,1,20,5,9,5,1,0,2,1,31
'320527C0200',32,14,5,7,2,27,14,10,4,5,10,56,4,3,0,4,10,10,18,4,3,41,5,2,0,19,6,5,3,0,0,1,2,30
'320527C0300',32,14,4,7,1,26,18,5,4,5,7,56,0,3,0,3,27,11,25,13,4,40,15,1,0,23,5,5,1,0,3,0,2,27
'320528B0100',32,14,10,7,2,17,18,4,5,4,5,50,1,3,0,4,18,7,20,5,4,35,9,0,0,24,3,12,1,1,0,0,0,25
'320528C0100',32,14,5,4,1,20,20,3,1,2,5,45,4,0,0,2,10,10,19,9,3,31,13,1,1,16,4,9,1,0,1,1,2,21
'320528C0200',32,14,4,7,1,18,15,2,1,3,5,49,2,3,0,3,22,7,23,6,0,38,6,0,0,16,9,6,1,0,2,0,2,29
'320529B0100',32,14,3,2,0,29,14,5,3,3,2,50,2,1,0,6,23,13,16,7,3,28,9,0,1,22,0,9,0,0,1,0,0,31
'320529C0100',32,14,9,5,0,27,15,6,0,7,8,60,1,2,0,2,19,12,18,7,2,28,10,0,1,22,5,6,1,0,0,0,0,26
'320529C0200',32,14,4,5,2,25,18,4,3,5,9,67,2,4,0,4,10,12,16,4,4,37,12,0,1,21,7,4,1,0,1,0,1,29
'320530B0100',32,11,7,3,1,26,17,6,3,5,8,54,4,1,0,1,20,13,17,8,3,36,13,1,0,12,7,6,0,1,0,0,1,28
'320530C0100',32,11,6,2,2,18,12,4,2,4,9,60,2,0,0,3,14,13,10,3,8,30,8,0,2,17,10,3,1,0,1,1,4,36
'320530C0200',32,11,5,5,0,26,13,4,2,6,4,54,1,1,0,3,9,15,14,6,3,29,12,1,1,22,2,6,0,0,0,0,1,24
'320531B0100',32,14,4,6,1,15,15,5,5,2,9,49,3,1,0,5,14,9,16,6,4,28,16,1,0,23,7,5,0,0,0,0,1,25
'320531C0100',32,14,5,7,2,12,19,2,1,6,4,52,2,2,0,0,20,15,21,5,6,30,9,1,0,17,5,4,1,0,1,1,1,32
'320531C0200',32,14,7,4,1,22,20,4,3,3,7,53,2,1,0,3,21,12,13,6,3,33,14,0,0,18,4,4,0,0,0,1,2,30
'320532B0100',32,7,4,4,1,28,21,2,2,5,5,52,2,0,0,2,15,8,20,6,4,39,15,1,0,13,8,6,0,1,1,0,0,33
'320532C0100',32,7,6,2,3,20,17,3,1,6,2,46,4,1,0,3,11,10,17,2,2,23,6,0,1,15,11,4,1,0,1,0,2,31
'320533B0100',32,14,7,4,1,17,18,4,1,6,6,58,1,3,0,1,9,11,13,8,4,35,7,0,2,30,5,7,1,2,1,0,2,34
'320533C0100',32,14,7,1,2,28,10,4,5,8,10,61,2,0,0,5,11,9,17,4,3,42,14,0,0,22,11,9,0,0,0,0,2,22
'320534B0100',32,11,7,5,1,18,9,4,4,5,2,36,1,0,0,2,18,7,10,2,2,24,7,0,0,23,5,8,0,0,1,1,0,26
'320534C0100',32,11,4,4,1,13,12,3,1,3,0,45,2,2,0,4,12,5,18,9,4,35,10,0,0,15,2,8,0,0,0,0,2,22
'320535B0100',32,7,8,9,2,23,15,3,4,2,6,48,1,2,0,4,23,8,19,12,3,33,16,0,0,15,4,6,2,2,0,0,1,31
'320535C0100',32,7,7,2,2,26,19,2,2,7,7,50,0,0,0,2,12,8,25,6,3,36,8,0,0,24,5,8,1,0,0,1,0,30
'320536B0100',32,14,7,4,0,23,13,3,2,6,2,34,3,0,0,4,12,15,21,3,2,35,7,0,0,22,5,5,0,0,1,1,2,22
'320536C0100',32,14,5,6,0,17,15,1,4,4,4,46,1,6,0,2,15,3,13,6,4,38,7,0,2,16,6,4,1,1,0,1,2,23
'320537B0100',32,14,5,3,1,16,6,2,2,5,1,39,2,1,0,5,19,8,12,4,2,29,13,0,0,17,3,4,1,0,3,1,0,18
'320537C0100',32,14,8,10,1,29,15,2,2,5,4,33,0,2,0,5,11,11,8,7,1,36,8,0,1,23,5,5,0,0,2,3,1,22
'320537C0200',32,14,5,4,3,24,9,6,1,2,8,45,4,1,0,2,18,11,19,2,3,34,6,1,0,17,3,6,0,1,0,1,0,20
'320538B0100',32,14,9,6,2,17,16,6,5,6,5,56,1,2,0,6,23,16,22,5,7,50,7,0,0,14,5,11,1,0,0,1,1,44
'320538C0100',32,14,9,4,1,20,21,5,0,6,8,54,2,3,0,6,16,8,21,7,7,40,7,1,1,12,2,8,2,0,1,1,1,28
'320539B0100',32,14,4,5,1,21,22,0,2,4,7,55,5,2,0,6,22,14,25,8,4,53,12,2,3,14,3,12,1,0,0,0,1,28
'320539C0100',32,14,13,2,2,24,21,4,1,8,4,69,0,1,0,3,17,13,17,7,4,44,17,0,1,27,5,5,1,0,1,1,1,36
'320539C0200',32,14,10,8,0,15,13,9,2,3,1,67,5,2,0,2,25,11,20,6,5,49,9,0,2,25,3,3,3,0,2,4,0,29
'320539C0300',32,14,4,9,1,34,24,0,3,5,3,53,1,2,0,6,22,9,23,7,2,44,8,1,1,20,8,5,0,1,0,0,0,27
'320539C0400',32,14,5,10,2,24,19,6,3,6,7,63,1,2,0,5,19,19,20,8,6,47,14,1,0,15,4,9,1,0,0,2,2,25
'320539C0500',32,14,3,5,0,21,18,5,3,2,4,60,3,1,0,2,19,12,22,10,6,53,11,0,1,24,7,4,1,1,3,1,2,36
'320539C0600',32,14,9,7,3,22,13,4,1,7,10,69,0,3,0,1,13,21,27,8,3,39,11,1,0,14,8,6,2,0,0,0,2,34
'320540B0100',32,7,7,6,2,25,19,3,1,9,4,62,2,2,0,1,18,12,29,6,0,39,16,1,0,25,7,5,0,1,3,2,1,21
'320540C0100',32,7,6,4,0,25,15,4,4,3,8,61,0,1,0,6,16,9,25,6,4,41,13,2,0,28,8,6,2,1,0,0,1,24
'320541B0100',32,14,10,6,4,14,13,4,1,4,6,53,2,1,0,2,13,11,21,2,4,38,11,0,1,23,3,9,2,0,0,1,1,37
'320542B0100',32,11,4,1,1,18,16,4,4,5,6,34,0,0,0,1,13,14,19,2,2,27,9,3,0,12,3,3,0,0,1,0,2,25
'320542C0100',32,11,6,3,0,17,16,2,1,7,2,34,0,4,0,1,9,10,12,10,4,32,8,1,0,16,3,6,1,0,0,1,3,13
'320543B0100',32,14,6,3,1,21,14,5,3,4,6,50,1,3,0,3,17,18,15,7,4,31,13,0,2,12,10,3,1,0,0,1,0,27
'320543C0100',32,14,7,8,0,30,16,3,3,4,7,54,0,0,0,1,11,12,21,3,3,40,10,2,0,19,3,3,1,0,0,0,0,30
'320543C0200',32,14,5,3,0,16,15,5,1,5,10,48,3,3,0,6,16,9,18,5,3,41,6,6,1,22,2,5,3,1,1,1,1,30
'320545B0100',32,14,2,4,1,17,12,6,2,3,6,46,0,0,0,1,11,16,6,1,0,24,8,0,2,8,1,4,1,0,0,0,2,22
'320546B0100',32,11,3,1,1,11,11,2,2,2,1,20,0,2,0,2,5,4,9,5,2,20,6,1,0,12,2,4,1,0,1,0,0,12
'320547B0100',32,14,5,2,0,14,7,1,2,2,3,37,0,2,0,0,6,11,20,7,4,24,6,2,0,16,4,7,0,1,1,0,0,16
'320548B0100',32,11,2,1,0,3,1,1,0,0,3,12,0,0,0,1,2,5,2,1,0,8,1,0,0,3,2,2,0,0,0,1,0,7
'320549B0100',32,7,5,5,0,23,21,8,3,5,8,72,0,1,0,7,21,17,22,7,5,34,10,0,2,29,5,6,3,1,3,1,3,45
'320549C0100',32,7,3,4,0,22,27,2,1,7,9,58,1,1,0,8,21,19,19,16,4,35,10,0,0,33,6,8,2,0,3,0,0,30
'320549C0200',32,7,7,8,1,38,26,4,2,9,7,73,3,4,0,3,24,15,18,5,7,41,7,1,0,21,4,8,2,0,1,1,2,37
'320549C0300',32,7,10,8,0,19,18,4,2,4,7,61,3,5,0,5,23,14,23,8,7,44,14,0,0,24,7,8,0,0,0,1,0,40
'320549C0400',32,7,7,8,1,21,15,5,0,5,9,58,3,2,0,6,18,20,34,8,5,51,13,1,0,23,8,8,1,1,0,0,1,33
'320549C0500',32,7,3,4,0,20,22,6,5,5,11,62,2,4,0,1,20,16,20,3,3,33,15,3,0,22,10,12,3,0,0,0,2,35
'320549C0600',32,7,8,6,2,28,21,5,4,3,12,54,3,2,0,5,22,18,20,7,10,37,12,2,1,20,7,8,3,0,0,1,2,25
'320549C0700',32,7,10,7,3,24,17,5,1,9,3,66,2,4,0,5,16,13,27,5,6,47,12,2,0,23,7,9,2,1,0,2,1,24
'320549C0800',32,7,9,6,3,25,24,4,2,7,6,56,2,2,0,3,15,14,29,8,4,43,13,3,0,22,2,7,2,1,1,0,2,27
'320549C0900',32,7,10,6,1,26,20,5,2,6,7,59,1,4,0,5,13,11,24,7,3,52,14,2,1,27,2,7,1,1,5,0,1,32
'320549E0100',32,7,0,4,0,14,9,4,1,0,3,23,1,1,0,2,7,2,6,4,3,15,0,0,0,8,0,0,0,1,0,1,0,10
'320551B0100',32,7,6,7,1,34,23,6,3,5,4,65,2,1,0,3,19,17,15,6,0,40,10,2,1,21,5,7,2,1,0,2,3,32
'320551C0100',32,7,14,7,0,23,27,3,2,8,11,66,3,4,0,4,13,9,12,5,11,55,11,2,0,8,7,7,1,0,1,0,1,33
'320551C0200',32,7,7,5,2,24,26,4,3,4,9,66,2,1,0,3,16,10,31,12,3,38,14,1,1,19,7,10,3,0,0,0,0,39
'320551C0300',32,7,3,4,3,22,28,3,2,8,13,54,1,5,0,5,24,17,26,10,5,38,8,0,1,20,5,13,0,0,0,2,1,21
'320551C0400',32,7,9,6,3,30,22,4,5,5,8,62,0,2,0,3,25,17,26,10,9,34,13,0,0,22,2,6,2,1,2,3,0,25
'320552B0100',32,2,9,4,1,25,12,1,1,7,6,40,2,2,0,6,9,9,19,5,1,26,6,0,0,11,4,5,1,0,3,0,3,24
'320552C0100',32,2,4,4,1,23,11,5,4,6,8,32,2,2,0,4,15,11,14,6,3,19,9,2,0,18,4,6,3,0,0,2,0,29
'320553B0100',32,2,2,3,2,5,9,1,0,1,2,24,1,0,0,1,4,1,8,2,2,5,1,0,0,2,5,0,0,0,0,0,1,18
'320554B0100',32,9,6,3,2,22,15,5,1,6,8,55,3,1,0,4,15,8,18,10,6,30,3,1,0,26,3,9,0,0,2,1,1,27
'320555B0100',32,9,4,2,2,10,13,1,1,4,1,20,0,1,0,0,8,10,5,0,1,14,4,0,0,6,2,6,1,0,0,0,1,9
'320556B0100',32,9,1,0,1,4,4,2,2,2,0,8,1,2,0,0,3,1,2,0,2,9,0,0,1,5,0,1,1,1,0,0,1,10
'320557B0100',32,9,3,6,0,11,15,4,1,3,5,22,0,1,0,0,13,9,7,1,6,18,8,0,0,17,1,8,0,0,0,0,0,18
'320558B0100',32,2,3,1,1,16,11,4,0,2,6,27,2,2,0,1,11,8,11,2,3,21,2,0,0,8,1,5,1,0,1,1,1,11
'320559B0100',32,9,5,1,0,13,7,3,1,3,3,21,1,1,0,4,8,3,4,5,0,22,6,0,0,12,1,5,1,0,3,0,2,14
'320560B0100',32,9,2,1,0,6,7,0,0,3,0,26,0,0,0,2,1,4,8,2,3,15,4,0,0,12,3,1,0,0,0,0,0,10
'320562B0100',32,9,1,1,0,14,4,0,0,1,1,20,3,5,0,1,3,3,2,0,2,12,6,0,1,10,0,2,0,0,0,2,1,9
'320563B0100',32,9,2,1,0,5,5,0,0,1,0,8,0,1,0,0,4,3,6,1,1,8,1,0,0,4,0,1,0,0,0,1,0,7
'320564B0100',32,9,4,2,0,10,2,2,0,3,6,15,0,1,0,1,3,3,7,3,2,6,4,0,0,8,3,4,0,0,0,0,1,4
'320565B0100',32,9,1,2,0,8,3,2,0,0,1,13,0,1,0,0,4,0,6,1,1,9,3,0,0,0,1,3,0,0,0,0,0,11
'320566B0100',32,2,11,6,0,34,19,5,7,6,7,52,0,2,0,5,23,20,22,5,6,54,11,1,0,15,10,18,0,0,0,1,2,33
'320566C0100',32,2,8,3,0,20,26,7,4,3,5,73,3,1,0,1,18,15,27,10,5,45,6,1,0,26,8,12,3,0,1,3,1,24
'320567B0100',32,2,5,3,0,18,13,2,2,2,4,53,0,4,0,2,22,9,13,4,4,31,10,1,0,20,8,8,4,0,0,0,0,16
'320567C0100',32,2,2,5,1,18,20,1,1,3,6,40,1,2,0,3,12,11,13,7,3,34,6,0,0,15,3,3,1,1,1,1,2,16
'320568B0100',32,2,3,3,2,9,15,3,0,7,4,42,2,2,0,0,8,8,17,4,4,19,8,0,0,13,6,4,0,0,0,0,0,17
'320568C0100',32,2,3,5,2,17,9,5,3,3,3,38,1,0,0,3,13,12,12,2,4,26,6,0,0,16,4,5,1,0,2,0,0,20
'320569B0100',32,5,4,6,1,32,21,8,1,6,4,60,1,2,0,4,16,17,23,4,4,44,6,1,0,18,6,5,3,0,2,1,1,32
'320569C0100',32,5,6,3,2,22,26,2,1,3,9,57,2,2,0,5,17,18,27,3,2,35,9,0,0,22,6,10,1,1,0,1,1,41
'320570B0100',32,5,6,5,2,28,17,1,8,6,7,57,2,1,0,6,11,14,19,5,4,36,11,2,0,27,4,9,0,0,1,0,2,36
'320571B0100',32,5,1,6,0,25,14,3,1,4,6,49,2,3,0,2,13,11,25,9,2,32,14,0,0,19,4,10,2,0,0,0,2,34
'320572B0100',32,5,8,6,0,21,15,4,3,3,7,37,4,0,0,9,17,15,26,7,4,41,11,2,0,17,3,4,2,1,2,1,1,41
'320572C0100',32,5,6,2,0,17,18,5,0,4,1,61,2,2,0,6,15,11,17,6,2,47,14,0,0,25,4,8,0,0,2,1,0,28
'320573B0100',32,5,6,8,0,38,21,1,2,7,8,63,2,2,0,2,16,15,17,9,7,31,22,2,0,16,7,10,2,0,2,2,0,33
'320573C0100',32,5,10,5,0,19,12,1,2,6,10,44,1,3,0,9,26,11,20,4,6,36,15,1,0,17,8,10,0,0,0,2,4,41
'320573C0200',32,5,7,5,1,22,19,5,3,6,5,41,5,2,0,7,21,11,26,5,3,31,16,0,0,23,4,4,2,1,1,0,0,32
'320574B0100',32,2,5,5,0,26,20,6,3,4,8,52,4,1,0,3,20,11,18,7,4,39,7,0,1,23,5,7,2,1,0,1,1,27
'320575B0100',32,5,5,4,2,13,9,6,3,4,5,49,0,2,0,4,13,6,16,5,3,45,8,0,0,18,8,6,1,0,0,0,0,30
'320576B0100',32,2,8,3,3,16,22,2,1,4,4,37,0,2,0,0,13,13,13,4,1,26,5,1,0,24,6,6,1,0,0,0,0,19
'320576S0100',32,2,12,8,2,44,42,5,6,11,11,115,3,2,0,10,37,24,35,13,11,71,17,0,0,33,18,12,2,0,0,1,2,64
'320577B0100',32,2,8,3,1,22,12,3,0,1,2,29,0,2,0,2,9,10,13,5,5,26,8,0,1,5,4,5,1,0,1,0,1,18
'320578B0100',32,5,7,6,2,24,15,2,2,4,5,64,5,1,0,4,15,17,30,11,5,37,10,1,0,18,8,7,1,0,3,3,2,23
'320579B0100',32,5,9,3,2,30,26,5,3,7,6,66,5,1,0,4,14,13,21,12,2,46,8,1,1,20,6,11,0,0,2,0,2,30
'320580B0100',32,2,6,6,1,27,23,3,0,4,3,55,1,3,0,4,18,16,20,4,7,60,8,0,0,22,4,8,1,0,0,0,1,37
